course	file	number	title	question	source	score	evidence_kind	best_object	excerpt
综合	综合/QUESTIONS.md	Q06	最喜欢的课程、运动或小说	What's your favorite sport?	test/2013-面试经历小结-黄博.pdf	0.0	regular	2013-面试经历小结-黄博.pdf	[PAGE 1] 面试经历小结 黄博
综合	综合/QUESTIONS.md	Q06	最喜欢的课程、运动或小说	你最喜欢的课程是什么？	test/2020-七字班推研面经-潘美竹.docx	0.889	regular	2020-七字班推研面经-潘美竹.docx	你最喜欢的课程 你未来的计划 你擅长什么？不擅长什么？
综合	综合/QUESTIONS.md	Q06	最喜欢的课程、运动或小说	What's your favorite novel?	test/2025-二字班推研面经-wj.pdf	1.0	regular	2025-二字班推研面经-wj.pdf	姚铮结束，张真人正要发问时，时间到 综合组 6 人一组群面，首先每人 1 分钟自我介绍 +1 分钟英语问答，均掐表计时。陈巍问我 What's your favorite novel ，
综合	综合/QUESTIONS.md	Q07	大学经历、社工与社会实践	讲一个大学三年来发生的故事。	test/2020-七字班推研面经-1.docx	1.0	regular	2020-七字班推研面经-1.docx	面试前情报：“先根据简历问了一些，然后问香农公式、谐振腔模式、电生磁磁生电、基尔霍夫定律之类的，其实也没问几个问题”，“信号问了方波通过低通信道后输出什么情况。电路：1.     基尔霍夫定律物理上怎么解释2.     什么时候基尔霍夫定律不成立3.     数字电路的能耗来源” 面试情况： 自我介绍后李懋坤老师问英文问题：1如何平衡学习社工科研等；2讲一个大学三年来发生的故事。
综合	综合/QUESTIONS.md	Q07	大学经历、社工与社会实践	What was your best social activity or social practice?	test/2020-七字班推研面经-闫雯荻.docx	0.0	regular	2020-七字班推研面经-闫雯荻.docx	此篇面经写于2020/9/21，距离拿到光电Phd offer已然一周时间。笔者GPA排名50%，面试排名约25%，或许在整体准备上对中游的同学有一定的参照之处。在正式开始之前，送给大家一句话：“生活就像一盒巧克力，你永远不知道下一颗是什么味道。” 【面试背景】 2020年7字班推研面试的最大区别就是只有一个综合组，其总体组成是2min自我介绍+2min英语问答+16min专业知识提问，如此设计主要为了方便外校同学面试；同时7字班新增加了综合素质评价表以及自选材料，综合素质评
综合	综合/QUESTIONS.md	Q07	大学经历、社工与社会实践	你组织过什么活动，在其中承担什么职责？	test/2024-一字班推研面经_高希钢.docx	0.8	regular	2024-一字班推研面经_高希钢.docx	综合组 先是每人1分钟中文自我介绍，到时间会提醒但不会打断。（之前听说自我介绍是3分钟，就按3分钟准备的，一听到1分钟开始紧急缩句，感觉很快就说完了） 然后一个老师专门问英语，挨个问，基本照着个人自述问，如果答不上来就换一个问题（我英语比较烂，直到个人自述问完都没有一个完整回答了的，应该算是相当惨烈了，自述里的几乎每一个点都被以我完全想不到的方式提问了，直接麻了。写了几段科研经历，以为要问我具体干了啥，结果那老师问我为啥要换科研方向；写了自己社工经历，问我组织过什么活动，说了
综合	综合/QUESTIONS.md	Q08	对电子系课程的建议	What suggestions do you have for the courses in the Department of Electronic Engineering?	test/2020-七字班推研面经-3.docx	0.0	regular	2020-七字班推研面经-3.docx	我们周边有哪些无线信号? 如何接收我们想要的信号? 会议室十个人需要同时完成通信，用相同频段怎么做?
综合	综合/QUESTIONS.md	Q09	用英语解释技术概念	Introduce AI. What is the future of AI?	test/2022面试问题_sy.docx	0.0	regular	2022面试问题_sy.docx	2022年面试问题： 英语： Introduce AI?
综合	综合/QUESTIONS.md	Q09	用英语解释技术概念	Can you explain what Graph Learning is? How do you input a graph to a large language model?	test/2024-一字班推研面经-zcy.docx	0.0	regular	2024-一字班推研面经-zcy.docx	面试背景 2024年电子系推研又恢复了五个面试房间分别面试的形式，按此趋势来看未来几年应该都会按照此种形式进行。五个面试房间分别为电磁场与固体物理组、信号与通信组、电路组、计算机组和综合组。 其中，电磁场与固体物理组主要就是问这两门课，一般不会涉及到量统等其他物理知识；计算机组则会问流水线、计程设、数算和媒认的相关内容（但我没有被问到数算，据说也有被抓住一门课问到底的）个人体感这组还是很友好的，基本问的都是学习过的或是曾经在推研面经上出现的内容；电路组问数字电路（数逻前半学期
综合	综合/QUESTIONS.md	Q09	用英语解释技术概念	你说了很多 CS 的内容，能不能谈谈 EE？	test/2020-七字班推研面经-潘美竹.docx	0.786	regular	2020-七字班推研面经-潘美竹.docx	你最喜欢的运动是什么 用英文讲讲你的科研经历 你说了很多CS的相关的东西，能不能谈谈EE？
综合	综合/QUESTIONS.md	Q10	研究生创新能力的影响因素	中国研究生创新性成果为什么不如美国研究生？	test/2009-推研资料.docx	1.0	regular	2009-推研资料.docx	今天下午的系里面试。三点和小豪磨叽到东主楼，发现外面一圈人围着等，遇见了bbw，dabo等牛人在外面很兴奋的样子。和班上的哥几个初步讨论之后，决定先去综合组（这个群面，30分钟，一组六个人，且不会问专业问题，比较容易一些）。 等到我们6个进去后，扫了一圈，大概坐了7、8个老师的样子，只认识赵华凤老师和张利老师，气氛有些许紧张。估计面多了人心烦，加上这个屋比较热。进去之后挨个自我介绍，每人两分钟时间。我们多半是介绍自己的社会工作经历和科研经历。注意说完名字以后要稍等几秒，让老师
综合	综合/QUESTIONS.md	Q10	研究生创新能力的影响因素	科研中哪些因素会造成科研成果和创新性程度的区别？	test/2018_面试整体情况.docx	1.0	regular	2018_面试整体情况.docx	其他的文章还有：隐私保护、弦论、光波衍射、半导体器件发展之类的。都是科普综述类的小文章。 六、综合组 我们抽到的题目是：你认为在科研中哪些因素会造成科研成果和创新性程度的区别？
综合	综合/QUESTIONS.md	Q10	研究生创新能力的影响因素	影响研究生创新能力的激励因素和限制因素有哪些？	test/2014-面经_二字班.pdf	0.75	regular	2014-面经_二字班.pdf	当然以上仅代表个人观点，确实并不一定是适合所有人的方案。但总之不必客气，特 别的，理工科出身的人向来对数字敏感，所以如何列锦，大家懂得~ 关于讨论的话，我们组的题目是关于当代研究生创新的激励因素有哪些，限制因素又
综合	综合/QUESTIONS.md	Q10	研究生创新能力的影响因素	影响研究生创新能力的激励因素和限制因素有哪些？	test/2019-推研面经-2.docx	0.6	regular	2019-推研面经-2.docx	7、总线上的负载越多，速度越慢还是越快？ 综合： 抽到的题目是影响研究生创新能力的因素。
综合	综合/QUESTIONS.md	Q11	仿真是否科学，能否完全依赖仿真	仿真是否科学，是否可以完全依赖仿真？	test/2012-留下面经，造福众生-孟越.pdf	0.769	regular	2012-留下面经，造福众生-孟越.pdf	大家就谈谈自己的学习科研社工和其他各种经历，说说自己未来的规划什么的。然后在一个小题库里抽一道题 目，准备不超过三分钟，然后讨论五分钟。我们组抽到的是关于仿真是否科学的话题。大家就blablabla的说“ 仿真这东西肯定科学”啊，“但是我们不能完全依赖仿真”啊，“仿真完了还是要进行实验验证”啊什么的。
综合	综合/QUESTIONS.md	Q11	仿真是否科学，能否完全依赖仿真	谈谈仿真方法在科学研究中的应用。	test/2014-一字班推研那点事儿（3）-宗泽宇.pdf	0.857	regular	2014-一字班推研那点事儿（3）-宗泽宇.pdf	了。自我介绍之后 每组选一个人抽无领导小组讨论的主题 ，我们组是我抽的，其实我一开始不愿意，一组里面 五个八班的就我一个九班的，我去抽题目一旦抽坏了可能没法交代，汪玉老师还开玩笑的说不管你是根棍还是 座山什么的反正你来吧。。。大家都笑了。我们的主题是仿真方法在科学研究中的应用。由于之前的自我介绍
综合	综合/QUESTIONS.md	Q12	为什么读研，以及如何看待退学创业成功	为什么要读研？Bill Gates、Steve Jobs 等人退学创业也成功了，你怎么看？	test/2013-面试经历小结-黄博.pdf	0.7	regular	2013-面试经历小结-黄博.pdf	综合这一组应该是最无压力的，毕竟是6个人一起，而且我还跟着侯神、旭总和乾程三位大神。这一组有张利 老师、袁坚老师、汪玉老师，其他几位不认识。进去以后随便抽一个话题，我们的是“为什么要读研？比尔盖 茨、乔布斯等人退学创业也获得了成功，你对此怎么看？”云云。侯神和旭总都豪气干云地说我要献身科研专
综合	综合/QUESTIONS.md	Q13	大学如何培养解决新问题的能力	大学应让创造者、领导者和发明者获得解决新问题的能力，并知道新问题不适合用旧方法解决。谈谈你的看法。	test/2017-面试经验-陈誉博.docx	0.756	regular	2017-面试经验-陈誉博.docx	英语组没啥，就是之前给一篇文章，然后给5分钟看一下。我一看抽到的是一篇神经生物学的文章，大概是可以用超声波在头骨外控制行为之类的（词全不认识！！！）。我大概先简略的看了一遍，然后又开始仔细看，大概第二遍看了一半时间就到了。进去之后直接是自我介绍，据说有时间限制，但是我应该是说的没到时间，反正比较顺利的就说完了。之后老师让我总结一下文章。我大概说了几句。然后老师说朗读一下其中的一段然后翻译一下吧。这个没什么可说的，就是看着文章翻译，翻译的时候注意一下流畅性，遇到不会的单词尽量跳
综合	综合/QUESTIONS.md	Q14	论文抄袭与科研诚信	如何看待和处理论文抄袭？	test/2013-面经_零字班.pdf	0.7	regular	2013-面经_零字班.pdf	员，能够自然地将大家组织和串联起来，才是一种难能可贵的能力。 （2）任何一个讨论话题，从不同的角度思考，都会产生不同的想法，甚至得出不同的结 论。就拿论文抄袭这件事情来说，处罚固然重要，但一定还有更多的东西值得我们思考和
综合	综合/QUESTIONS.md	Q15	SRT 项目的成果导向与质量	SRT 项目容易成为学生只为发表论文的内容，怎样解决？	test/2014-面经_二字班.pdf	0.619	regular	2014-面经_二字班.pdf	嗯，关于综合组的题目，其实我觉得主要就是两类，其一是有关我们大学生自身的发 展（如我们组的题目、再如大学生如何平衡创业和学业什么的，SRT 项目往往容易成为大 家水论文的内容怎么解决） ，其二是有关电子信息行业发展与社会（如电子产业是否是绿色
综合	综合/QUESTIONS.md	Q16	大学生如何平衡创业和学业	大学生如何平衡创业和学业？	test/2014-面经_二字班.pdf	1.0	regular	2014-面经_二字班.pdf	（可能自我介绍也都长了点）。 嗯，关于综合组的题目，其实我觉得主要就是两类，其一是有关我们大学生自身的发 展（如我们组的题目、再如大学生如何平衡创业和学业什么的，SRT 项目往往容易成为大
综合	综合/QUESTIONS.md	Q17	与导师在科研方向上意见不一致	如果你和导师在科研方向上意见不一致，怎么办？	test/2024-一字班推研面经-lym.pdf	1.0	regular	2024-一字班推研面经-lym.pdf	英语提问，主要问一些科研经历相关的。最后 1 号同学会从纸袋里抽一个讨论话题，大家进行无领导小组 讨论。我们的话题是 “ 中非合作论坛 ” ，其他听说的问题有 “ 俄乌战争 ”“ 如果你和导师在科研方向上意见不 一致怎么办 ”
综合	综合/QUESTIONS.md	Q18	物联网的技术问题与发展前景	什么是物联网？它面临哪些技术问题，发展前景如何？	test/2013-面经_零字班.pdf	0.7	regular	2013-面经_零字班.pdf	来抽一个话题讨论，老师也会时不时的加入讨论，总之很轻松的~~ 我们抽到的题目是有关 IOT（物联网）的，包括什么是物联网，技术问题，发展前 景什么的我们展开了长达 25 分钟的讨论（综合面试平均一人 5 分钟，整个组时间和人数
综合	综合/QUESTIONS.md	Q19	人工智能与 ChatGPT 对教育的冲击	人工智能与 ChatGPT 对当下教育有什么冲击？	test/2024-一字班推研面经-李羿璇.pdf	0.733	regular	2024-一字班推研面经-李羿璇.pdf	最后⾃由讨论，抽⼀个话题（中⽂，笔者抽的是⼈⼯智能与 ChatGPT 对当下教育的冲击，胡⾔乱语就好） 计算机组 mhb：为什么不实现减法器？（补码）补码⽐原码的优势？（运算封闭？可以直接加？不知道）反码有什么应⽤？
综合	综合/QUESTIONS.md	Q20	科技创新与产业转型中电子系毕业生的责任	国家处于科技创新和产业转型关键时期，电子系毕业生应该做什么？	test/2014-记一次人品大爆发-郭开元.pdf	0.852	regular	2014-记一次人品大爆发-郭开元.pdf	先去的综合。对面大概五六个老师的样子，有汪老板、级主任王剑老师、计算机图形学的张利老师，别的好像 不认识了。 抽到的题目是”在国家面临科技创新和产业转型的关键时期，电子系毕业生应该做什么“。在我看来基本上变
综合	综合/QUESTIONS.md	Q21	科技封锁、国家安全与技术全球化	各国竞争和科技封锁是否有益于科学技术发展？如何平衡国家科技安全和技术全球化？	test/2025-二字班推研面经-ljh.docx	0.818	regular	2025-二字班推研面经-ljh.docx	6人一组，每人先进行1分钟中英文皆可的自我介绍，然后lym老师和另外一个不认识的老师根据你的自我介绍问一个英语问题，用1分钟回答。 接下来是无领导讨论，用2分钟自由讨论，之后每个人2分钟表达自己的观点。 我们抽到的题目是：随着科技民族化（？）这种现象的发展，请问各国的竞争和科技封锁是否对科学技术的发展是有益的？如何平衡国家科技安全和技术全球化？
综合	综合/QUESTIONS.md	Q22	是否继续投入可控核聚变研究	可控核聚变短期仍可能没有技术突破，是否应继续投入研发资源？	test/2025-二字班推研面经-wj.pdf	0.769	regular	2025-二字班推研面经-wj.pdf	这问题我根本没准备，只能瞎扯 然后是无领导小组面试，首先有 2 分钟的自由讨论时间，然后每人有 2 分钟发言时间。我们抽到的问题是 “ 人类 已经在可控核聚变上投入了大量研发资源，短期来看仍没有技术突破的可能，你认为是否应继续投入资源研究
综合	综合/QUESTIONS.md	Q23	如何缓解大学生的竞争压力	学生进入大学后发现高手众多、竞争压力大，作为辅导员或班主任应采取什么措施？	test/2024-一字班推研面经-高思研.pdf	0.545	regular	2024-一字班推研面经-高思研.pdf	怎么提科研（主要讲了我的奖项荣誉），然后老师问了我自己如何看待  success ，如何做到  success ，具 体有点忘了，反正大家的口语都那样。最后就是无领导小组讨论，我们抽到的问题是：高中时大家都是 佼佼者，到了大学发现高手如云，竞争压力大，作为辅导员、班主任如何采取措施。
综合	综合/QUESTIONS.md	Q24	教育的可持续发展	如何实现教育的可持续发展？	test/2024-一字班推研面经_高希钢.docx	0.727	regular	2024-一字班推研面经_高希钢.docx	先是每人1分钟中文自我介绍，到时间会提醒但不会打断。（之前听说自我介绍是3分钟，就按3分钟准备的，一听到1分钟开始紧急缩句，感觉很快就说完了） 然后一个老师专门问英语，挨个问，基本照着个人自述问，如果答不上来就换一个问题（我英语比较烂，直到个人自述问完都没有一个完整回答了的，应该算是相当惨烈了，自述里的几乎每一个点都被以我完全想不到的方式提问了，直接麻了。写了几段科研经历，以为要问我具体干了啥，结果那老师问我为啥要换科研方向；写了自己社工经历，问我组织过什么活动，说了个学生节
综合	综合/QUESTIONS.md	Q25	中非合作论坛	谈谈中非合作论坛。	test/2024-一字班推研面经-lym.pdf	0.714	regular	2024-一字班推研面经-lym.pdf	6 位，我只认识李洪老师和樊平毅老师。每人 1 分钟自我介绍，接下来由一位老师依次根据个人陈述进行 英语提问，主要问一些科研经历相关的。最后 1 号同学会从纸袋里抽一个讨论话题，大家进行无领导小组 讨论。我们的话题是 “ 中非合作论坛 ” ，其他听说的问题有 “ 俄乌战争 ”“ 如果你和导师在科研方向上意见不
综合	综合/QUESTIONS.md	Q26	俄乌战争	谈谈俄乌战争。	test/2024-一字班推研面经-lym.pdf	0.6	regular	2024-一字班推研面经-lym.pdf	6 位，我只认识李洪老师和樊平毅老师。每人 1 分钟自我介绍，接下来由一位老师依次根据个人陈述进行 英语提问，主要问一些科研经历相关的。最后 1 号同学会从纸袋里抽一个讨论话题，大家进行无领导小组 讨论。我们的话题是 “ 中非合作论坛 ” ，其他听说的问题有 “ 俄乌战争 ”“ 如果你和导师在科研方向上意见不
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q01	32 位与 64 位体系结构	32 位计算机和 64 位计算机有什么区别？为什么现代通用计算更多采用 64 位？	test/2024-一字班推研面经_高希钢.docx	0.583	regular	2024-一字班推研面经_高希钢.docx	不认识老师2：32位计算机和64位计算机有什么区别？ 他们的地址长度不一样 不认识老师2：那为什么现在我们用的更多是64位计算机呢？有什么好处啊？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q02	单周期处理器的数据通路	单周期处理器有哪些主要部件？执行一条指令经过哪些步骤？	test/2013-趁没忘记题目-谷梦媛.pdf	0.478	regular	2013-趁没忘记题目-谷梦媛.pdf	计算机 马慧敏老师一直问我关于流水线的一些问题，挺简单的… 1 单周期的处理器有哪些部件？各个步骤叫啥？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q02	单周期处理器的数据通路	单周期处理器有哪些主要部件？执行一条指令经过哪些步骤？	test/2013-面经_零字班.pdf	0.609	regular	2013-面经_零字班.pdf	计算机 马慧敏老师一直问我关于流水线的一些问题，挺简单的… 1 单周期的处理器有哪些部件？各个步骤叫啥？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q02	单周期处理器的数据通路	单周期处理器有哪些主要部件？执行一条指令经过哪些步骤？	test/2016-推研面试经验分享_胡雨婷.pptx	0.522	regular	2016-推研面试经验分享_胡雨婷.pptx	流水线、加速比、冒险及解决方法 单周期处理器有哪些部件？各个步骤是什么？ C语言中命令如何用指令方式实现
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q03	RISC、CISC 与流水化	RISC 和 CISC 各有什么特点？为什么 MIPS 容易实现流水线？	test/2013-据说留下面经可以攒人品-戴国浩.pdf	0.611	regular	2013-据说留下面经可以攒人品-戴国浩.pdf	吴及老师，黄永峰老师和孙甲松老师，有点意外。都问了我这些问题： 市场上现在比较流行的两种指令集结构是什么？都有什么特点？ 流水线是怎么实现的？为什么MIPS可以做流水（当然X86也能哈）？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q03	RISC、CISC 与流水化	RISC 和 CISC 各有什么特点？为什么 MIPS 容易实现流水线？	test/2013-面经_零字班.pdf	0.611	regular	2013-面经_零字班.pdf	[PAGE 15] 电子系推研面试参考资料 1 零字班面经分类整理 By Waiter  For W22 W23 W24 流水线是怎么实现的？为什么 MIPS 可以做流水（当然 X86 也能哈）？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q03	RISC、CISC 与流水化	RISC 和 CISC 各有什么特点？为什么 MIPS 容易实现流水线？	test/2019-推研面经-2.docx	0.167	regular	2019-推研面经-2.docx	1、左手边孙忆南老师给了一张图，说需要实现一个确定放大倍数的放大电路，要选哪个电路，有三个选项，我选了个负反馈的。 2、接着问电路图上两个电阻的比值应该是多少？ 3、负反馈有什么缺点？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2012-面经_九字班1.pdf	0.417	regular	2012-面经_九字班1.pdf	有 1000 个节点的完全二叉树有多少个叶子节点？为什么? CMOS 是什么？有什么特点？ 频域受限，实域也受限的系统怎么实现?
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2013-趁没忘记题目-谷梦媛.pdf	0.361	regular	2013-趁没忘记题目-谷梦媛.pdf	2 有啥冒险竞争之类的？怎么解决的？ 3 k级流水线加速比？能不能实际达到？为啥达不到？ 4 MIPS指令和处理器结构是什么关系，和数据通路什么关系？（我不明白想问啥…所以我瞎说了一会，打铃了
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2013-据说留下面经可以攒人品-戴国浩.pdf	0.222	regular	2013-据说留下面经可以攒人品-戴国浩.pdf	吴及老师，黄永峰老师和孙甲松老师，有点意外。都问了我这些问题： 市场上现在比较流行的两种指令集结构是什么？都有什么特点？ 流水线是怎么实现的？为什么MIPS可以做流水（当然X86也能哈）？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2013-面经_零字班.pdf	0.639	regular	2013-面经_零字班.pdf	2 有啥冒险竞争之类的？怎么解决的？ 3 k 级流水线加速比？能不能实际达到？为啥达不到？ 4 MIPS 指令和处理器结构是什么关系，和数据通路什么关系？（我不明白想问啥…所以我
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2014-记一次人品大爆发-郭开元.pdf	0.222	regular	2014-记一次人品大爆发-郭开元.pdf	之前一直听说建立时间和保持时间一定会问，所以估计这里可以用。解决方法什么的……） 4.有限状态机有哪几种？设计的时候应该根据哪些因素来确定用哪一种有限状态机？ 5.流水线加速的原理？能将CPU主频提高多少？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2017-面试经验-陈誉博.docx	0.306	regular	2017-面试经验-陈誉博.docx	CPU里面流水线和单周期的优点和缺点是什么？ 流水线是把一个任务分解成多个子任务，每个子任务依次进行，并行运算，通过时间重叠来提高处理器的速度；而单周期是在一个时钟周期内把一个指令里面的所有子任务都执行完，在执行其中一步的时候其他部分的硬件就会闲置，所以利用率不高。流水线是通过提高吞吐率来加快速度而加快速度，实际上每个阶段的延时都会有一定的恶化。 流水线的频率能比单周期高吗？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q04	流水线原理、性能与深度	什么是流水线？怎样评价流水线性能？$k$ 级流水线的理想加速比是多少，为什么实际达不到？流水线越深越好吗？	test/2024-一字班推研面经-zcy.docx	0.472	regular	2024-一字班推研面经-zcy.docx	计算机组中规中矩，但说好的数算呢，以及我想在电路组用来水时间的流水线怎么跑这来了？主要问题有这些： 知道流水线吧，说说什么是流水线？ 怎么去评价一个流水线的性能？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q05	流水线冒险及其处理	流水线有哪些冒险？分别怎样处理？旁路能否解决所有数据冒险？`load-use` 和分支冒险怎样处理？为什么编译器已经调度，硬件仍要处理冒险？	test/2013-趁没忘记题目-谷梦媛.pdf	0.196	regular	2013-趁没忘记题目-谷梦媛.pdf	马慧敏老师一直问我关于流水线的一些问题，挺简单的… 1 单周期的处理器有哪些部件？各个步骤叫啥？ 2 有啥冒险竞争之类的？怎么解决的？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q05	流水线冒险及其处理	流水线有哪些冒险？分别怎样处理？旁路能否解决所有数据冒险？`load-use` 和分支冒险怎样处理？为什么编译器已经调度，硬件仍要处理冒险？	test/2013-据说留下面经可以攒人品-戴国浩.pdf	0.348	regular	2013-据说留下面经可以攒人品-戴国浩.pdf	流水线当中有哪几种冒险？怎么处理？ 从编译器上怎么优化尽量避免冒险？ 为什么软件上可以优化了，硬件上还要处理冒险？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q05	流水线冒险及其处理	流水线有哪些冒险？分别怎样处理？旁路能否解决所有数据冒险？`load-use` 和分支冒险怎样处理？为什么编译器已经调度，硬件仍要处理冒险？	test/2013-推研那点儿事（上）-魏特.pdf	0.326	regular	2013-推研那点儿事（上）-魏特.pdf	胡说了，哪位老师快救救我吧>_<）……从软件方面可以进行指令调度…… 不认识老师2：（霸气地）举一个例子！ 我：（老师您太nice了^_^）比如流水线中的load-use型冒险，是不能通过数据转发解决的，必须加入阻塞，
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q05	流水线冒险及其处理	流水线有哪些冒险？分别怎样处理？旁路能否解决所有数据冒险？`load-use` 和分支冒险怎样处理？为什么编译器已经调度，硬件仍要处理冒险？	test/2013-面经_零字班.pdf	0.565	regular	2013-面经_零字班.pdf	流水线当中有哪几种冒险？怎么处理？ 从编译器上怎么优化尽量避免冒险？ 为什么软件上可以优化了，硬件上还要处理冒险？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q05	流水线冒险及其处理	流水线有哪些冒险？分别怎样处理？旁路能否解决所有数据冒险？`load-use` 和分支冒险怎样处理？为什么编译器已经调度，硬件仍要处理冒险？	test/2024-一字班推研面经-zcy.docx	0.37	regular	2024-一字班推研面经-zcy.docx	知道流水线吧，说说什么是流水线？ 怎么去评价一个流水线的性能？ 流水线中有哪些冒险？怎么解决？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q06	主频、CPI 与处理器性能	提高处理器主频能使性能提高多少？怎样把原本工作在 $1.5\,\mathrm{GHz}$ 的处理器提高到 $4\,\mathrm{GHz}$ 或 $5\,\mathrm{GHz}$？	test/2013-面经_零字班.pdf	0.423	regular	2013-面经_零字班.pdf	计算机 马慧敏老师一直问我关于流水线的一些问题，挺简单的… 1 单周期的处理器有哪些部件？各个步骤叫啥？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q06	主频、CPI 与处理器性能	提高处理器主频能使性能提高多少？怎样把原本工作在 $1.5\,\mathrm{GHz}$ 的处理器提高到 $4\,\mathrm{GHz}$ 或 $5\,\mathrm{GHz}$？	test/2014-记一次人品大爆发-郭开元.pdf	0.269	regular	2014-记一次人品大爆发-郭开元.pdf	之前一直听说建立时间和保持时间一定会问，所以估计这里可以用。解决方法什么的……） 4.有限状态机有哪几种？设计的时候应该根据哪些因素来确定用哪一种有限状态机？ 5.流水线加速的原理？能将CPU主频提高多少？
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q06	主频、CPI 与处理器性能	提高处理器主频能使性能提高多少？怎样把原本工作在 $1.5\,\mathrm{GHz}$ 的处理器提高到 $4\,\mathrm{GHz}$ 或 $5\,\mathrm{GHz}$？	test/2024-一字班推研面经-yj自行整理.zip	0.5	zip-interview	2024-一字班推研面经-yj自行整理.zip::面经-yj自行整理/markdown/推研面经2024.md	2.建立时间能不能是负的？保持时间能不能是负的？它们两个能不能同时是负的？（这个lxq上课还真讲过，但我忘了.........) 3.一个CMOS反相器，提高他的供电电压，反相器的延时是增大还是减小？ 4.一个原本工作在1.5GHz主频的处理器怎么让他工作在4GHz，5GHz的主频（我答的多周期，流水线，多线程）
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q07	SRAM、DRAM 与存储层次	寄存器、缓存、主存和硬盘的速度怎样排序？寄存器、SRAM 与 DRAM 的存储单元有什么区别？为什么 SRAM 更快、DRAM 需要刷新？	test/2012-面经_九字班2.pdf	0.316	regular	2012-面经_九字班2.pdf	用一个移位寄存器实现一个计数器 数电时序电路中，状态分配是否是是任意的，对后面有什么影响？ 寄存器和动态存储器的区别
计算/AR - 现代计算机体系架构	计算/AR - 现代计算机体系架构/QUESTIONS.md	Q07	SRAM、DRAM 与存储层次	寄存器、缓存、主存和硬盘的速度怎样排序？寄存器、SRAM 与 DRAM 的存储单元有什么区别？为什么 SRAM 更快、DRAM 需要刷新？	test/2014-一字班推研那点事儿（2）-宗泽宇.pdf	0.447	regular	2014-一字班推研那点事儿（2）-宗泽宇.pdf	9、主存、缓存、硬盘、寄存器速度排序 10、缓存和寄存器单元结构 11、DRAM和SRAM结构，为什么前者慢一些
